LicensePlate,RegistrationId,Expired
SZX 3267,877570206,1
ONF 5279,704050192,0
XVL 3823,293242876,0
LDE 3342,208006460,1
SXP 7725,780981438,1
MJA 2209,743871440,0
RTI 4282,270330501,1
RSY 4798,813976068,0
HFL 3004,374935267,1
VMW 3575,577367314,1
EUT 4603,980908412,0
LTC 2136,660783183,0
VBY 6430,628693864,0
SHC 5611,507898342,1
IHB 5466,382291961,0
MKF 4406,269406848,0
VHS 6731,978775746,0
ZEO 1013,445231903,0
PFW 4843,631193604,0
VRI 2822,149577633,1
GYL 8612,676845013,0
FLX 6025,799624096,0
SBI 1732,566622475,0
ZIX 8466,919024189,0
JBV 9974,579599245,1
BQF 1130,454868539,0
PDN 4218,795906450,1
JAL 6069,751915814,1
XTD 1530,299122083,1
VKB 4169,526744981,1
KGY 4251,560200968,0
CRR 3664,548882071,0
TQO 9706,534610509,1
RVI 3549,180487741,1
JZK 5554,280051946,1
ZFR 9497,957971592,1
ZZN 3574,519156575,0
WPG 7977,370175375,1
DWY 2414,726268371,1
GDD 2431,984636680,1
TPM 7150,377442760,0
SVR 1256,974802292,0
JJI 3681,475308054,0
NPR 8242,428684011,0
BVN 1073,725886835,1
KVA 9939,580980922,1
OEH 9974,170856421,0
YCW 4892,812302396,0
IYS 6975,690350028,0
VYF 2216,668785073,0
TRD 8543,665347931,0
MJV 5215,775064553,0
ENN 2821,889803657,0
MQB 2880,716647344,1
DTE 6603,242111981,1
QKO 8432,337064612,0
JCM 7653,943906037,0
MWF 5228,540632015,0
WQB 9760,691461417,0
LNA 4371,738898494,1
YWF 3235,838308812,0
RJG 2205,852428768,1
TTR 6581,747278312,1
ORG 1273,790304234,1
NRT 5839,448650313,1
KZJ 6331,805614545,0
FGA 8769,807779001,0
XSU 3527,284392639,1
IVU 2553,847608671,0
QYC 7206,757321469,0
PDY 5535,772184566,1
KEY 6542,474092357,0
URW 1951,210582610,0
SGM 8532,285260311,1
YFE 3948,952527121,1
YNN 8996,353140954,1
EKZ 9574,884245630,0
ZSK 3950,438671550,0
EOU 1539,965531144,0
RTY 4528,613832920,1
RCF 1860,690045934,1
ZXK 3081,933376391,1
BUJ 4969,885819225,0
EPV 1099,233397417,0
BXO 1160,291341197,1
SUV 4981,342480832,1
UWB 5516,424903248,0
TYP 1745,990427839,0
DGW 5050,302868067,1
SRY 8389,134778041,1
JYS 8768,577301974,0
XQN 6185,677106235,0
LRG 4326,334313170,0
UZX 4300,901418000,1
RGO 8802,773250129,1
WZV 3746,238826305,0
UXK 5276,276506227,0
ROP 8802,118712969,1
SIK 7601,123970430,0
VZB 7457,278978697,0
OAW 9177,748217811,1
EDN 8489,636736486,0
UIU 5947,717495548,0
JUF 1015,230865639,0
EDY 7885,514663803,0
JBR 2245,909315978,0
MUV 9380,722469886,1
BXS 1351,956196410,1
HHH 7472,400112042,0
BOW 5110,750999396,1
SKR 4034,530692956,1
RQK 6415,161808184,1
NLC 4000,956565984,0
SDE 3202,530851981,0
WQS 3583,180058698,0
HAB 3098,298757589,0
GSK 2689,419369975,0
HRF 4425,289709746,1
HSQ 6564,785450232,1
LMY 5475,512536911,1
VKO 1854,369693581,0
WHG 8418,190102604,0
VNU 8772,961617838,1
YML 8575,992053484,0
SRG 5244,825775156,1
JTG 6100,432444265,1
TFK 2634,563656158,1
QMQ 4452,795795842,0
UON 2237,601556702,1
KZK 2637,453147993,1
UKM 5291,526987881,0
ZHD 8502,199950467,1
KTZ 5392,273808799,1
TIX 1076,717313125,0
GFE 3648,231582130,0
OOU 7921,460026743,0
MEZ 3265,459285819,0
DYL 7689,755639087,1
ZYU 8977,482409194,0
SUS 3029,306836582,0
ERD 7707,353680701,1
ZQJ 8754,119297475,0
NNX 4744,903184935,1
UNM 4417,385342612,0
PRD 7539,157410143,1
KGY 7616,159617260,1
JJR 9204,800573872,0
LDX 7859,427638080,1
DHW 9766,490743220,1
UUJ 9266,222336013,1
KGO 7582,503404671,1
CUL 2896,148339117,1
BWS 4557,945302172,0
HWH 3035,615723934,1
TLU 2942,961225928,0
ILG 1483,565180873,1
NSR 2176,714529322,1
MYG 4231,919313636,1
AJW 2544,654053114,0
IER 8214,986615346,0
ZWV 2607,887172451,1
HAJ 2665,894544023,0
NEE 7520,771081737,1
OKN 3273,293377558,1
KEV 9515,764701673,0
WSS 6926,241667427,1
THB 6631,165199839,1
EVN 6727,673745577,0
DPK 1316,336437540,1
MSQ 3306,806086340,1
UIH 1131,379171124,0
NWA 4105,980253730,0
OXI 6658,155005405,0
BTN 4463,839632524,0
YVL 2134,260771810,0
EMN 4222,859614033,1
QEN 3952,217284061,1
LUP 9812,526000191,0
HWR 3246,264153338,0
EKN 2111,180285355,0
SJS 6202,257022685,0
YFB 6244,999835630,1
XTQ 7885,960545110,0
NYJ 1887,858603502,0
UXI 5414,257387828,0
FNC 1317,643822704,1
BWP 2121,147609381,0
HSW 7977,420689134,0
KKL 5284,629241827,0
CQN 4325,820723118,0
ELA 6598,432486568,0
UWD 8893,730141267,0
LKX 1871,836519584,0
MAO 8840,181762416,1
ATX 9502,938087178,1
FSB 4161,950071154,1
GRI 4212,980925551,0
HNS 4016,134546779,0
GAU 4551,904065708,1
RII 3449,654110281,1
PWY 2462,697445567,0
BCM 3485,870397039,0
VDA 1597,618589384,1
BRS 7660,725428574,1
EVU 3258,696195213,1
HZB 7289,801817604,0
ODW 7419,351459743,1
SZD 6820,624828963,1
UQT 7990,310061991,1
YVE 1026,991317041,1
FUL 8476,103729499,1
DCI 9065,545600662,0
SIK 7721,126223191,1
UNG 1250,527591874,0
XMT 1882,788877744,1
ZOD 1121,559436488,0
NWZ 3375,576190319,0
LWD 3600,160605758,1
OEV 4919,307159771,0
PEI 4455,934972087,1
DAJ 4569,933487428,1
HSV 9255,297010080,0
TNZ 7884,633665744,1
XPL 8446,590926473,1
DNI 7095,463226763,0
DDY 5144,200686543,1
DAY 2805,988571849,0
CQZ 6931,715184617,1
MVP 7608,524172082,0
CIM 7915,335567229,0
PQH 5315,795280294,0
FHK 5381,677657204,1
QSQ 1509,760949870,1
PMW 6551,287850799,1
TKR 6748,441710381,1
AJU 6057,650896259,0
CPW 9034,516450902,0
IZF 1245,183197730,1
RAP 6074,241302289,1
OZK 7603,753393120,0
KOX 6488,506140181,0
UCC 3374,979741791,0
BSA 5129,363225008,0
JSI 9221,956503241,0
FMF 9915,119208876,1
YIX 5506,541426559,1
MSN 9244,324044832,0
RLB 5224,564856661,0
UCR 2698,440359866,1
BMP 6007,471626544,1
CUB 5135,384931104,1
GOF 1971,980694095,1
SLM 3749,328778338,1
ISY 7834,296005197,1
YTZ 8989,510942015,0
HYH 5957,844034019,0
YFC 4732,312369317,1
FRC 1911,542897584,1
NTG 1697,323084711,1
AIO 2070,548358415,1
RIC 3038,827780540,0
HDP 1145,416357653,0
KXM 9867,594387029,1
VWG 1256,428734138,1
TFR 6546,573690792,0
XVS 5937,774764818,1
WZW 1437,842627965,0
INK 2621,690290012,0
FBU 1153,354331604,1
HQZ 4348,513351452,1
JRQ 2043,212410645,1
JWD 6411,195030049,1
SUA 9280,732367549,1
IPO 3898,480058730,0
SWO 1570,331286954,0
XNN 3423,702988923,0
SFJ 8835,844570741,1
FPY 2934,388221253,0
PJY 2093,137102501,1
ABG 2190,459757270,0
ZHQ 1277,722287275,1
BLD 8826,273816240,0
MLT 8047,200881077,1
ONO 1518,514125354,1
EUM 6869,323529870,1
YPV 2176,915810504,1
EEX 4020,256226595,1
JTE 4969,679673683,1
CGY 4672,620853365,1
SXV 7575,866206566,1
DKE 5539,947846289,1
RJO 2996,654522911,1
YFI 6950,712601199,1
STD 8969,585749001,0
RNA 9206,490587292,1
SLI 9983,283653289,1
SWU 6219,782657380,0
AXQ 1103,531792253,0
OAF 1924,121357678,0
TGW 2517,851920201,0
PUX 5985,561863659,0
PYA 5890,952693581,1
YDZ 8621,872535949,1
KRB 6896,407070626,0
UPK 2933,315239335,1
YOA 4321,997676502,1
KMJ 4977,465667269,1
JAC 4759,251083548,1
DXK 2802,802021608,0
JYL 5629,801809513,1
TKR 1503,647498973,0
UOD 9929,515960889,0
HYG 5411,377386075,0
IJL 5641,173581466,0
OTT 8731,987701181,0
OWS 5231,707102292,0
WHK 7172,682000925,1
TDL 1022,935698210,1
YXQ 2041,283725168,0
MGI 4276,537106002,1
QXP 1535,490621843,1
RUH 3117,668407723,0
XQS 8523,773525422,1
WOU 9385,938945746,0
LLR 3430,100819942,0
SMU 5907,143608867,1
ASS 8722,379718129,0
ORG 6418,298604815,1
SQN 4309,538272866,1
BSZ 5371,647913866,1
YKU 8643,575141457,0
FJO 9775,832037637,0
GAG 7112,433508457,0
VWF 1777,600695446,0
XIA 8986,530070560,0
TNC 7437,939118838,1
ISE 2116,451151601,1
ATV 5164,220430406,0
RKI 7654,687701365,1
UVW 4897,936693059,0
DIW 3098,298203189,0
YNC 4310,417657870,1
BSL 4157,174402194,1
OLF 5856,303619553,0
AAW 4050,951006633,0
AXU 9777,995234566,0
ZUN 5890,569113039,1
JHA 7087,696303538,1
HKT 1429,896712552,0
ZPC 8039,302798953,0
KPO 9941,409773384,0
WCS 4535,416474200,0
HAY 6314,242356867,1
BIJ 9455,133593983,1
IZA 3784,993331383,0
ZFO 3823,235680278,1
BKY 6180,819973342,1
FXB 5001,773585371,1
NKL 2487,755109288,1
WLO 1418,691405879,0
LOC 3781,482969436,0
TZW 1152,593587879,1
ZMN 8126,738252972,0
LXF 2144,794992687,1
ZUM 6862,515676299,1
JZT 6227,211454194,0
LXM 9393,710092452,1
ANV 6951,263262911,0
JBT 4929,628471610,1
DIU 5576,402056628,1
QCN 2403,697249817,1
BKJ 3686,405673648,1
QNF 5182,190014054,0
TIQ 3159,359990467,0
YXK 9689,496023715,1
LYP 8737,358297427,1
GWW 3618,659590477,1
XBS 9604,812116298,0
ORF 5885,776641886,0
AKV 2096,281988937,1
DBZ 6000,874224197,0
FUG 6862,303072982,0
KMR 8581,411090070,0
RZD 4131,472703789,1
OXE 6060,871201895,1
TDR 1987,231925441,1
VIF 3919,778649277,0
VXL 9961,232718645,0
IEB 6414,496260015,0
QUR 2792,982801051,1
FQY 4225,923800116,0
OHI 2283,124402816,0
AJG 2079,574299292,1
IPT 9152,306141657,1
VDR 5179,539434945,0
XQJ 3150,208373179,0
BMZ 4078,492245872,1
ZED 1477,622541466,0
YNH 2311,897090959,0
FHK 3091,583493000,1
LCU 9721,329338703,0
QUG 2164,138874900,0
NZD 8974,944899202,0
OTO 6343,553141824,1
CTS 9602,119824690,1
SVY 2833,919414585,0
BZY 7501,463352335,1
WVL 2844,654603144,1
GIJ 4350,702433682,1
FVP 8295,899533912,1
RST 4730,483321781,0
DIB 8225,839446666,1
CVJ 7797,772629073,1
NWD 8346,727501872,1
MIE 2405,978992088,0
TGC 4806,137580041,1
ALK 3335,159193498,0
WLN 4767,342623377,1
KMC 9280,354030754,0
KWZ 1619,956618089,0
AZJ 9895,148970677,1
VRU 6887,745176810,0
GGV 8518,966775759,0
EBB 4116,776385810,1
ZVZ 1872,132357939,0
SZM 3798,311987023,0
YWK 9473,628761971,1
ATT 7974,688358903,0
FOX 7793,898197384,1
ARG 8598,105465970,0
PTQ 6593,946066735,1
VYA 7544,904734942,0
VGL 5245,384865917,0
TFE 9624,904679963,0
HYC 6151,349949924,1
WCW 2578,410756684,1
YKV 1068,945502641,1
ZMR 8227,923330113,1
LOJ 3074,184796994,1
BQV 2435,410819973,1
RGR 5279,888221613,1
GRX 6429,573181123,1
ETG 5286,980446246,0
VMB 4927,209071686,1
FQA 1540,211625253,1
AUB 8466,408747484,1
ANP 8742,607158113,0
TWA 5075,135927086,0
NOR 4795,399325366,1
YFD 9652,350877273,0
UEO 2690,631152045,1
VJK 6324,510109093,0
VZX 8148,716678959,0
RTP 6858,576315224,1
BPL 2716,903910284,0
NBF 4104,159325074,0
SOG 3667,646702758,1
YYD 2672,642969129,0
ZDO 8817,352626877,1
RDQ 9924,226157330,1
HRM 3560,151460432,0
GMX 5730,176168655,0
AJD 9117,728682985,1
LWZ 1791,305318801,1
ORU 7217,703860252,1
TSL 3329,110053044,1
FRW 7506,944017523,0
MLB 4789,867646544,1
KUL 1541,605746918,0
AFL 7449,741454302,0
QOU 9803,812568896,0
STJ 2653,721523066,0
SSY 8724,660355042,1
SDV 8939,363178301,1
MRE 2302,323299918,1
NMY 5416,194654297,0
IMQ 7218,750020038,0
NFC 4728,417001879,1
JDO 6718,120751666,1
PTG 9133,550480188,0
FON 6032,691836918,0
BFP 5891,577924548,0
DAL 7450,422859778,0
VBI 3707,811409763,0
GXM 4538,920965370,0
DLZ 5744,532337286,0
PZO 8970,404900927,0
GVQ 4953,540514506,0
DWJ 2683,177678440,0
UXT 4717,388029225,1
SRH 3088,484885257,0
DQN 3342,216295481,0
NYS 2678,142364647,1
MUK 5061,333668194,0
ZYI 5945,757413730,1
KEQ 8112,245360820,1
VAJ 5625,361406626,1
MWT 9841,699860251,0
SPW 8056,945014072,1
JHK 3292,315480217,0
UPX 9564,870225306,1
TSU 1613,421005170,0
PYN 5775,957770703,0
IAG 2643,853261808,0
SQG 2116,482105973,1
GOU 8958,769398169,1
ZOA 8000,308815422,1
JQG 8535,268852135,1
AVI 1326,943190451,0
GPT 7912,319237758,0
SQH 8934,850877027,1
GSF 8364,593536660,0
JOU 3934,818413618,0
WWL 3311,202064076,1
OFQ 5977,682770686,0
YFH 8038,152694965,1
QNV 5247,634882690,0
TFH 9219,700510650,0
LXU 6128,911159647,0
UMN 7446,381502430,1
DRB 1541,900564172,0
CPM 2552,726105407,0
JKH 9616,544961213,1
HRN 3172,191821983,1
JJI 9370,981682102,1
CXE 2560,395751960,1
KSH 9572,828815534,0
XHF 5445,268624153,1
CVZ 6326,472088165,1
CXP 3950,723984508,1
AEP 8968,171735320,1
CFB 4347,591932079,1
QJV 5050,393445491,1
NWE 8257,850161596,0
QNN 5794,160273209,0
ICA 7950,937990158,1
MAF 4900,449714407,1
LSH 2582,976217367,0
VRO 7880,825393828,1
JFI 5253,331630752,1
HOD 6756,149928459,0
UVK 2884,979292013,0
QCM 2740,429636564,0
VLN 4938,749024677,0
WOH 2696,472084398,1
HAU 6580,237276978,1
VUR 8513,453297850,0
QPR 3517,225903639,1
IEW 3079,672821211,1
BVW 7583,809871862,1
EPL 7327,921662886,1
NAY 7015,421450289,1
LAB 4597,814483345,0
TOK 6034,867222113,0
WBJ 9706,611815346,0
ZCA 2490,683495416,1
SYR 7324,780623041,0
URV 3547,812057018,1
TQB 7593,100257289,0
CQT 2661,852008888,1
POL 6639,733513266,0
OHJ 3356,734218548,1
LAV 3490,799851197,0
LPH 7558,299624466,1
GGC 8147,166942281,0
BNC 8575,181064788,0
SEZ 6002,756304991,1
HMY 2765,372717488,1
KVW 6017,770563837,0
OWI 5668,430100236,0
DTF 3986,285819106,0
TPY 6532,619352799,1
FWW 7814,501948643,1
ZBY 2193,452132226,0
EMT 8686,341520793,0
WEU 5425,467003008,1
IYH 7774,503256970,1
AUG 3043,402767011,1
KVL 6366,593854550,0
OAJ 9459,244115474,1
LXI 7590,774022706,0
VSM 8971,495985800,0
LFQ 2923,189186041,1
AYE 9135,512492199,0
THQ 5367,953737850,0
PJU 6118,391447149,1
KHB 8572,453790519,1
KNJ 9469,221839660,0
RIX 7887,925912499,0
ONL 8805,967079361,0
TJU 1752,355978607,0
SXX 1554,836225493,1
OEO 5990,566668702,1
BVD 3706,817888679,1
MVL 6171,119441615,1
DNI 6039,169619126,0
VHF 3820,311540618,0
LQN 2067,281426861,1
RZA 5387,812168426,0
IMO 2454,647050474,0
PDW 1851,949022387,0
LAC 5564,755376044,0
STP 9018,876527802,0
CJQ 7505,919514433,0
UQT 2819,293241465,1
MRS 7994,739226065,0
JIR 2995,692649170,0
QEG 8107,788329012,0
OLP 4415,148435888,0
VWF 8574,371827904,0
OGU 5405,112465083,0
NYB 5401,566518756,1
MXS 4929,180720768,1
TAW 7375,693235969,1
ACP 4990,966742517,1
WNB 4330,702247557,0
KDD 2807,340236848,1
ZBY 1729,901452344,0
OJU 5204,169328547,0
LVP 1257,528230016,1
LCZ 3001,645502176,1
MDF 3683,125092668,1
POT 1419,758737312,1
VYF 4987,902432379,1
BKL 7679,931034953,1
UJR 3187,773378082,0
VTL 9537,642639263,1
YGJ 8601,871068324,1
OKC 9942,283655162,1
RAE 4572,264883829,0
NTF 4527,546775383,1
HJV 5935,288830219,1
EWI 5065,542951065,1
GFO 9465,261027612,1
SVE 2122,609692374,1
ZLO 3316,473682888,1
OOT 7316,609793229,0
SAE 2209,852635203,0
FFN 5947,244955049,1
QPO 7049,711380609,1
MDU 1692,593657444,1
KXL 5164,888078651,1
WNQ 1626,318479612,0
IPZ 8631,920151995,0
FLH 6239,663386007,1
IXW 1620,307037325,0
RQM 4782,754486098,1
WTJ 6258,702083770,1
JOJ 4536,405195868,0
SQG 5138,870202951,0
MVH 6744,237391770,1
BVH 2936,443145517,1
SXW 1320,982633432,0
ZQU 6866,299533078,0
MXO 8007,417385980,1
EFT 4311,936278814,1
RFP 4398,577606125,1
IDE 7553,725841686,0
GRQ 1734,521129711,0
IVP 2888,249236192,0
KHL 7280,140051170,0
WIZ 9539,435796224,1
OPC 9315,395919352,0
WTF 2245,575765463,1
ZCT 5916,145526900,0
HLB 4262,973519037,0
KQC 1250,884432717,0
LHH 9022,567225376,1
CKN 5741,393634955,0
AGT 8085,761256288,1
KIH 9043,684911124,1
RFQ 8654,573356064,1
ZWW 8703,726150246,0
JBO 9162,490236914,1
PUD 6774,413703614,1
NPX 2307,672163144,1
COQ 4484,282423248,0
FGW 8262,596012702,0
OEO 5669,480717500,1
KMW 6597,382860516,1
UBW 9475,407012932,1
VVF 3802,792341064,0
OZW 3257,727214941,0
UUF 6902,183559789,0
DZE 3047,783810582,0
RMG 7960,633835016,0
MGX 9570,994414914,1
GGK 4835,948319417,0
UDU 7347,849047077,1
RDY 6947,831350483,0
SPB 1624,664176637,0
XUJ 7420,804911374,0
GVU 5502,464647993,1
USB 7675,490122949,1
JZQ 7236,204978221,0
FUL 6134,302196454,0
QEP 1757,562785623,0
BCJ 4237,509476313,1
TET 1888,873071022,0
HZD 5009,736410796,1
RFR 9360,560753812,1
ZRP 4335,865117610,0
GSE 9173,711704504,0
HAN 6738,936868258,1
SCY 4114,341053406,0
GFM 9665,470950793,0
LDO 4374,448172631,1
JKH 5582,868274080,0
XKH 8193,254665833,1
DAH 7534,286432936,0
AQK 4365,203130982,1
THH 9041,509157450,1
UXQ 7742,329936300,1
QFG 8258,482488663,1
YLA 7926,855623390,0
ASY 2435,411534520,1
JAH 6948,783456290,1
VAY 7836,113615112,0
CJU 7766,165155061,1
EFF 5847,497188451,1
PZL 9350,898784671,1
QQO 8701,447476651,0
GZL 7098,973762917,0
YEL 7836,712629814,0
PGR 9382,999418235,0
OVO 6579,143356052,1
DXD 2914,224967715,0
SGZ 5784,543218968,0
OMG 8239,644542808,0
FWH 9794,396047837,1
BRQ 4858,367771029,1
RQY 7066,593906205,0
GSA 1460,135180013,0
MBT 6179,451235432,1
WTF 3687,463214688,0
MDP 5558,226616902,0
THY 4837,866089978,1
DWY 2695,592150773,1
GEV 8667,549711756,0
WMH 1976,600605773,1
IJG 7745,274953414,0
MTP 6261,357506268,1
NBF 9177,496429281,1
PRF 4017,158072149,0
JQQ 3854,671321438,1
DRT 4527,175804937,0
QKR 5829,733941199,1
HQW 1600,406123883,0
BZB 7982,572738532,1
IAI 9977,431592027,1
TED 9424,490648298,1
ADZ 7719,362215486,0
WBZ 4699,128142726,0
JIH 2830,344372107,1
PJD 8770,149646489,0
DQA 1954,812464341,1
RJF 3246,149669128,0
MHR 1009,932825327,0
XYZ 9120,674601740,0
HOX 5000,413130205,0
MDB 9005,635055355,1
ATG 4979,758294169,1
FCG 1606,749410632,1
ZPL 6873,973786144,0
CGZ 9666,844214218,0
QGA 2404,776119466,1
EPS 1001,966820661,0
FLF 3811,732309160,1
UFV 9305,500217257,1
PVE 9417,809089879,0
RBX 1044,819907885,0
QBJ 4168,920692876,0
GZQ 3416,486007378,1
YUO 5070,251130743,1
LSU 3332,591497734,1
SFU 4239,378769158,1
GFQ 7281,702152882,1
ELH 7217,689473833,0
DIK 6911,999980326,1
UGX 3721,617422636,0
SJM 5075,660105071,1
IXR 7621,104617368,0
WGD 8995,353505792,1
ITB 4109,209965354,0
MBF 8252,606395589,0
ZYQ 6130,992868000,0
ESV 6473,429399461,1
TKI 2860,808281536,1
WXY 2638,988429275,1
AJG 3635,967715576,1
MNI 6564,779250550,0
OHG 8517,754142662,1
XSJ 3856,631389315,1
WHH 5118,934749864,1
CUZ 8273,598448153,1
AWT 3440,223109141,1
KDQ 3629,676383511,0
NBE 4533,349879830,0
MSU 5868,482167869,1
GAP 7224,552734197,1
BTT 6522,831098707,1
VQO 5735,924047597,0
BOQ 8189,946231701,1
MSN 7243,411152778,1
WML 1643,106841687,0
GSQ 7216,299559330,1
TXF 3915,624295371,1
SYU 3846,519790121,1
BMB 7362,297976915,1
LJK 9019,776659952,0
KTQ 5025,343452699,0
VJJ 7832,151974984,0
QDD 8892,985487029,0
BOA 6359,127782349,1
BOM 8679,330692410,1
MWD 9103,918811992,1
AGR 6199,546639787,0
MHK 1333,147937677,0
QOK 1026,837304278,0
IVS 1745,458090310,1
SZD 5584,360359147,0
WTG 3664,872499749,1
TMB 9396,191112901,1
DAM 4760,291715650,1
LMA 9510,627104249,0
DYW 9495,876291068,1
YZZ 2793,237256463,0
VIS 7043,333365915,0
EJS 9624,952211893,0
FHT 4857,151494274,1
EYE 2320,243678067,1
WUQ 5676,980003086,0
TYW 2759,625061701,1
ZUF 7350,809570775,0
JEZ 5312,745783581,1
UNY 2528,120098857,0
DRE 7989,833322457,0
SQK 6409,280944425,0
NAS 8963,485857537,0
PMD 9673,795814117,1
YJC 1596,769337245,0
EPX 6817,156821301,1
RFZ 7732,110695139,0
UUZ 9808,958082213,1
WXC 6859,599683959,1
BEX 2828,858738845,0
JQX 9575,471164056,1
CWZ 8364,280640449,0
IWL 9997,247500020,0
AYL 4560,293554291,1
JNA 4269,625073776,1
ZMJ 5757,433582936,0
GWJ 4270,894506359,0
SAR 9031,406250098,1
CBA 9225,278878724,1
AZK 1370,639572224,1
PTH 1659,853441481,1
VUM 1674,768356404,0
QQB 4150,709159363,0
ELF 4091,344555081,1
XBH 5428,564013529,0
ZFG 5368,803625374,0
UQF 9735,160377322,1
FAI 7190,346172539,1
VRH 3072,890905098,0
RGL 7981,265021478,1
LIG 1964,192594227,1
BEW 9296,614773872,0
ZEK 6753,235749438,0
FFU 7520,708284187,1
CTI 1980,827149111,1
RAM 4831,579982464,1
HCX 8145,656632075,0
SXC 3462,319593340,1
TAC 2851,618540526,1
ZSR 4725,120974498,0
EYJ 3838,309317174,1
OOR 6940,412987589,0
IKP 7076,123307666,1
TVM 6850,427740760,1
LML 5327,504390291,1
BWB 5973,643966792,1
UJR 5692,733979908,1
ACR 1197,877927504,0
KHR 8882,687070838,0
WOP 6196,873062601,1
DCC 8541,625308341,0
AUU 9329,913527955,1
DGC 8329,659206137,0
CLQ 3301,174854493,0
DFF 8642,720482779,0
BFN 9213,440216448,1
OEN 2981,117036359,0
JMK 1398,780265517,0
CBX 3851,548188856,0
DXA 9668,733916570,0
GEC 7626,877386609,1
DFW 5407,317843540,0
UWK 5891,897848247,1
TCL 8318,767584955,1
DTS 1898,804532721,0
PPM 2061,977613261,1
ZQP 7185,933159760,1
OQU 5388,584569873,1
APA 4547,291200690,1
YLK 5128,630524359,0
AAL 4346,890948763,1
YRW 5955,610499864,0
ABE 9065,337132665,0
VRF 1514,181828080,0
MFK 8842,261594556,1
LNB 5406,705838161,1
DET 2565,589210867,1
TLA 7728,452350215,0
LBE 3592,662578362,1
XYY 3051,894351505,1
GBM 4067,187932574,0
FNK 3309,794890221,0
KRD 3957,372257463,1
ETV 3228,477999149,0
JEX 2018,619579781,1
ZXH 1690,943994493,0
KKJ 9724,583708320,1
TFH 1744,912503911,1
VPR 3656,145436331,0
VZQ 4092,969237507,1
ECY 7066,349596185,1
UIS 6802,938460942,1
HFF 9521,539937006,0
WHG 9344,368774095,1
BRV 2389,315818624,1
VBL 4849,830983542,0
YCX 4547,363077161,1
GEQ 7892,120810347,1
YXM 4847,528731785,1
RFU 9478,651215828,1
AQB 7954,843674823,1
LVK 7873,103745522,0
HMZ 7010,715349930,0
IHR 1028,295916194,0
LKP 7970,781156353,1
QAM 3918,427396091,1
NMI 7964,392648704,0
LEX 1860,207920357,0
RAO 7025,640409147,0
YAK 7471,390875088,0
HRC 8323,209235795,0
YZC 4093,228116847,0
UOZ 5339,601003505,0
MJH 6163,190816186,1
AZK 2400,452791147,0
GUD 9173,525341202,1
CQB 8940,247444792,0
XIW 3999,895914400,0
ILM 4362,329806738,1
ESO 4003,800172598,0
PUP 7954,195266102,0
BWC 3804,451794535,1
ZPE 2209,711837638,1
XSC 4307,828628698,1
WWO 2603,769403357,1
CTW 9127,350885086,0
ODF 5722,340961486,0
YAB 5919,442460253,1
UAB 8147,496551648,0
BGZ 6844,915865779,0
UXD 4150,296176530,1
BCH 8221,630087186,1
OJL 1729,487124617,1
WIM 8894,459049951,1
SHI 8013,858630423,0
KXF 9841,765816623,0
WPV 4833,529815686,0
JZL 5401,322430903,0
QZU 2722,790149323,1
TXM 4775,687273726,1
IHG 3339,443256099,1
IOQ 1489,286197022,1
YLV 2739,555264849,0
HFB 3202,224701839,1
GFD 6650,302001683,1
XLY 9080,198646840,0
BCP 7732,230692958,1
LPU 9667,309294185,0
TOK 1596,232125022,0
WBD 4449,120908541,0
OSI 8169,246245399,1
XBJ 6887,235099190,0
VNB 4329,820941947,1
CHZ 8370,894555373,1
LVI 5416,128531178,0
ARC 4992,265670884,0
IQL 1179,149408885,0
ZCK 1066,315618434,1
JMH 6390,362372059,1
ETV 7123,429911493,0
LKA 3781,655644084,0
HJI 6707,124949410,0
DBF 8429,870189245,1
GKP 7171,199004395,1
TLJ 4046,360125303,0
PRH 1782,618183295,1
DRM 9318,730821089,1
HTM 2049,523618379,0
NIX 1370,491559730,1
TTH 5444,587480922,0
DZC 9113,134341440,0
WBM 6231,714829912,0
IIS 7565,463724660,0
BQZ 2337,826982585,1
OOF 4029,402472628,1
IQC 3644,822240326,1
TJS 1923,318849938,0
SYQ 7188,750365100,0
FAJ 9496,484304242,1
FZE 2207,416539127,0
DNS 7108,326177353,0
CAN 9898,970324529,0
RZK 5839,482436072,1
IWV 2014,202876641,0
MKF 2994,173177568,1
OQA 3025,966973756,1
SBS 6502,638540460,1
PGB 3972,360117680,0
MRO 3717,838221377,0
QAK 4514,294194439,1
VWY 7203,474447098,0
ZLA 7312,832172390,0
ESG 2208,565512322,1
GDC 7828,764537736,0
HHV 5850,616438039,1
HIV 8495,818429700,1
TXV 7441,401219142,1
MUW 2514,227511260,0
FNN 5875,217210805,0
TBD 5832,467322886,0
NLW 1578,475881470,0
OIX 5797,441794962,1
BOU 3141,367216177,1
OCD 7213,381883492,0
LTF 7714,158054146,1
PFM 7049,266546154,1
AKJ 4432,655802920,1
FSD 9085,530534105,1
HNT 2554,992595432,0
AVD 8193,673254623,1
HUG 2443,938377734,0
CKJ 9280,311472753,1
PEM 3833,529240346,1
XNG 6560,514852104,1
ZLF 2824,690513512,0
TFT 7196,194426339,1
OBT 9774,806835414,0
FJH 8723,622430284,1
USJ 5706,891679641,0
KRI 7559,256563971,1
YXT 1133,267004394,0
DXB 7140,787111855,0
WYT 2587,452595560,0
GDW 4579,462409366,1
ZFI 6873,348756892,0
MVW 3325,134645807,1
JFE 3377,747519818,1
TDY 9454,697134496,1
JGG 3230,541095138,0
